 0,0,-35,39,70,140,0,109
 1,0,-35,36,70,139,0,105.5
 2,0,-35,32,70,139,0,101.5
 3,0,-34,36,69,137,0.5,104.5
 4,0,-36,30,72,144,0,102
 5,0,-36,31,72,143,0,102.5
 5,1,-68,34,136,272,0,170
 6,0,-35,36,70,139,0,105.5
 7,0,-34,37,69,137,0.5,105.5
 7,1,-65,47,129,258,-0.5,176
 8,1,-64,45,128,256,0,173
 9,1,-64,43,129,257,0.5,171.5
 10,1,-63,47,127,254,0.5,174
 11,1,-64,43,129,257,0.5,171.5
 12,0,-35,31,71,141,0.5,101.5
 12,1,-64,45,128,256,0,173
 13,0,-34,34,69,138,0.5,103
 13,1,-61,48,122,244,0,170
 14,1,-64,45,128,256,0,173
 15,0,-34,35,69,138,0.5,104
 15,1,-63,46,126,252,0,172
 16,0,-34,39,69,137,0.5,107.5
 16,1,-63,48,127,253,0.5,174.5
 17,0,-35,38,70,140,0,108
 18,0,-36,30,73,145,0.5,102.5
 19,0,-35,39,69,138,-0.5,108
 20,0,-36,35,71,142,-0.5,106
 21,0,-35,32,71,142,0.5,103
 22,0,-36,31,72,144,0,103
 23,0,-35,34,71,141,0.5,104.5
 24,0,-36,34,72,144,0,106
 25,0,-36,33,72,143,0,104.5
 26,0,-36,34,71,142,-0.5,105
 27,0,-36,32,72,144,0,104
 28,0,-36,31,73,146,0.5,104
 29,0,-35,38,70,140,0,108
 30,0,-35,36,70,140,0,106
 31,0,-35,32,70,139,0,101.5
 32,0,-35,40,69,138,-0.5,109
 33,0,-35,33,71,142,0.5,104
 34,0,-35,40,69,138,-0.5,109
 34,1,-65,48,130,260,0,178
 35,0,-35,37,70,140,0,107
 36,0,-35,37,69,139,-0.5,106.5
 37,0,-35,37,69,138,-0.5,106
 38,0,-35,36,70,140,0,106
 39,0,-35,32,71,141,0.5,102.5
 40,0,-35,32,71,142,0.5,103
 41,0,-35,32,71,142,0.5,103
 42,0,-36,35,71,142,-0.5,106
 43,0,-34,37,68,137,0,105.5
 44,0,-34,36,69,137,0.5,104.5
 45,0,-34,38,69,137,0.5,106.5
 46,0,-34,40,68,137,0,108.5
 46,1,-67,44,133,266,-0.5,177
 47,0,-36,34,71,142,-0.5,105
 48,0,-36,31,71,142,-0.5,102
 49,0,-34,38,69,138,0.5,107
 50,0,-35,34,70,139,0,103.5
 51,0,-35,38,71,142,0.5,109
 52,0,-35,35,70,139,0,104.5
