 89,0,5,170,44,117,27,228.5
 91,1,305,63,18,60,314,93
 92,1,305,63,18,60,314,93
 94,1,305,76,20,51,315,101.5
 95,1,305,76,19,52,314.5,102
 98,1,305,76,19,51,314.5,101.5
 99,1,306,75,19,56,315.5,103
 101,1,309,65,20,62,319,96
 103,1,308,78,18,56,317,106
 104,1,308,78,18,56,317,106
 106,1,308,67,22,62,319,98
 107,1,308,65,21,64,318.5,97
 108,1,309,81,17,55,317.5,108.5
 109,1,309,65,21,65,319.5,97.5
 110,1,309,80,18,51,318,105.5
 111,1,308,77,18,56,317,105
 112,1,308,77,18,56,317,105
 113,1,308,77,19,57,317.5,105.5
 114,1,309,80,18,54,318,107
 115,1,309,64,23,70,320.5,99
 116,1,309,65,23,68,320.5,99
 117,1,309,65,23,68,320.5,99
 118,1,309,64,23,71,320.5,99.5
 119,1,309,65,24,69,321,99.5
 119,2,309,82,18,54,318,109
 120,1,309,83,18,52,318,109
 121,1,309,83,17,52,317.5,109
 121,2,309,64,25,72,321.5,100
 122,1,309,83,17,52,317.5,109
 122,2,309,64,25,72,321.5,100
 123,1,308,77,18,59,317,106.5
 124,1,309,78,18,58,318,107
 125,1,309,66,22,69,320,100.5
 126,1,308,84,19,50,317.5,109
 127,1,308,84,19,52,317.5,110
 128,1,308,83,19,52,317.5,109
 129,1,308,84,19,53,317.5,110.5
 130,1,308,77,19,62,317.5,108
 131,1,308,75,18,62,317,106
 132,1,308,75,18,62,317,106
 133,1,306,85,19,50,315.5,110
 134,1,304,85,20,50,314,110
 135,1,304,86,19,50,313.5,111
 136,1,305,78,19,59,314.5,107.5
 137,1,304,85,19,49,313.5,109.5
 138,1,304,87,19,54,313.5,114
 139,1,304,87,19,50,313.5,112
 141,1,301,86,19,52,310.5,112
 144,1,302,88,19,54,311.5,115
 148,1,300,89,19,56,309.5,117
 149,1,301,89,19,57,310.5,117.5
 150,1,301,90,19,53,310.5,116.5
 153,1,300,90,18,54,309,117
 154,1,300,88,19,58,309.5,117
 158,1,297,90,20,57,307,118.5
 159,1,297,85,18,63,306,116.5
 163,1,297,94,19,57,306.5,122.5
 164,1,297,95,19,56,306.5,123
 165,1,297,94,19,57,306.5,122.5
 166,1,298,94,19,56,307.5,122
 167,1,297,94,19,57,306.5,122.5
 169,1,297,92,20,59,307,121.5
 170,1,297,95,20,57,307,123.5
 171,1,299,94,19,57,308.5,122.5
 172,1,299,94,19,57,308.5,122.5
 173,1,299,94,19,57,308.5,122.5
 174,1,299,94,19,58,308.5,123
 175,1,300,94,19,58,309.5,123
 176,1,300,96,20,56,310,124
 177,1,300,96,20,56,310,124
 178,1,299,97,20,56,309,125
 179,1,301,97,19,57,310.5,125.5
 180,1,302,99,18,54,311,126
 181,1,303,98,20,56,313,126
 182,1,303,98,20,56,313,126
 185,1,308,98,19,56,317.5,126
 187,1,305,68,34,93,322,114.5
 193,3,7,173,38,109,26,227.5
 197,1,320,102,20,57,330,130.5
 199,1,322,102,20,60,332,132
 201,1,319,62,27,95,332.5,109.5
 209,1,339,105,21,58,349.5,134
