 1,0,112,47,21,69,122.5,81.5
 1,1,95,53,21,63,105.5,84.5
 2,0,111,47,21,69,121.5,81.5
 2,1,93,52,21,63,103.5,83.5
 3,0,109,47,23,69,120.5,81.5
 4,0,110,47,23,68,121.5,81
 4,1,91,53,23,63,102.5,84.5
 5,0,111,47,22,69,122,81.5
 5,1,90,51,23,69,101.5,85.5
 6,0,109,47,23,69,120.5,81.5
 7,0,110,47,23,69,121.5,81.5
 7,1,91,52,21,64,101.5,84
 8,0,109,48,24,69,121,82.5
 9,0,109,47,23,69,120.5,81.5
 10,0,109,47,23,69,120.5,81.5
 11,0,110,47,23,69,121.5,81.5
 12,0,110,47,23,69,121.5,81.5
 13,0,108,48,24,70,120,83
 14,0,109,47,23,69,120.5,81.5
 15,0,110,47,21,69,120.5,81.5
 16,0,107,46,25,71,119.5,81.5
 17,0,107,45,25,76,119.5,83
 18,0,108,48,23,69,119.5,82.5
 19,0,107,47,22,69,118,81.5
 20,0,108,47,22,69,119,81.5
 21,0,107,47,22,68,118,81
 22,0,107,47,22,69,118,81.5
 23,0,107,47,22,69,118,81.5
 24,0,104,48,25,70,116.5,83
 25,0,104,48,25,70,116.5,83
 26,0,105,47,24,70,117,82
 27,0,103,48,24,70,115,83
 28,0,106,48,22,69,117,82.5
 29,0,105,47,23,69,116.5,81.5
 30,0,105,47,23,69,116.5,81.5
 31,0,103,48,24,69,115,82.5
 32,0,103,47,24,69,115,81.5
 33,0,104,47,23,70,115.5,82
 34,0,103,48,24,69,115,82.5
 35,0,103,48,24,73,115,84.5
 39,0,98,44,28,84,112,86
 40,0,97,44,27,81,110.5,84.5
 41,0,98,44,28,85,112,86.5
 42,0,100,45,26,85,113,87.5
 43,0,99,45,24,70,111,80
 44,0,98,44,28,86,112,87
 46,0,98,44,28,86,112,87
 47,0,102,44,26,77,115,82.5
 48,0,102,45,27,72,115.5,81
 51,0,110,50,21,60,120.5,80
 52,0,108,48,27,78,121.5,87
 53,0,108,47,28,79,122,86.5
 54,0,110,47,25,77,122.5,85.5
 55,0,111,48,25,77,123.5,86.5
 57,0,113,47,23,70,124.5,82
 58,0,115,49,20,63,125,80.5
 59,0,114,46,22,71,125,81.5
 60,0,114,46,22,71,125,81.5
 61,0,114,45,26,84,127,87
 61,2,101,44,21,70,111.5,79
 62,0,116,48,21,66,126.5,81
 62,2,99,47,19,68,108.5,81
 63,0,116,48,21,66,126.5,81
 64,0,116,48,21,65,126.5,80.5
 64,2,101,44,20,70,111,79
 65,0,116,48,21,65,126.5,80.5
 65,2,101,44,20,70,111,79
 66,0,120,51,19,60,129.5,81
 66,2,98,48,20,68,108,82
 67,0,116,48,21,65,126.5,80.5
 68,0,116,47,22,65,127,79.5
 68,2,97,48,21,66,107.5,81
 69,0,116,47,25,78,128.5,86
 69,2,100,44,21,72,110.5,80
 70,0,116,47,25,78,128.5,86
 70,2,100,44,21,72,110.5,80
 71,0,118,47,23,65,129.5,79.5
 71,2,96,47,24,69,108,81.5
 72,0,119,46,23,70,130.5,81
 73,0,120,48,20,64,130,80
 74,0,120,47,21,67,130.5,80.5
 74,2,98,40,28,85,112,82.5
 75,0,121,47,22,67,132,80.5
 75,2,98,42,24,82,110,83
 76,0,119,46,23,66,130.5,79
 77,0,119,46,25,71,131.5,81.5
 78,0,119,46,25,71,131.5,81.5
 78,2,95,47,21,65,105.5,79.5
 79,0,121,47,24,65,133,79.5
 80,0,121,47,24,65,133,79.5
 81,0,125,47,20,65,135,79.5
 81,2,92,47,23,66,103.5,80
 82,0,124,48,21,63,134.5,79.5
 82,2,92,47,23,68,103.5,81
 83,0,124,46,23,75,135.5,83.5
 83,2,91,47,23,68,102.5,81
 84,0,124,46,24,75,136,83.5
 84,2,91,47,23,68,102.5,81
 85,0,124,46,24,75,136,83.5
 85,2,91,46,23,68,102.5,80
 86,2,91,47,23,69,102.5,81.5
 87,2,90,46,23,69,101.5,80.5
 88,0,107,40,24,72,119,76
 88,2,89,45,24,71,101,80.5
 89,0,89,45,24,71,101,80.5
 90,0,89,45,24,71,101,80.5
 91,0,89,45,23,70,100.5,80
 91,3,108,39,24,70,120,74
 91,4,128,46,20,65,138,78.5
 92,0,90,47,20,69,100,81.5
 92,2,107,40,24,70,119,75
 92,3,126,47,21,63,136.5,78.5
 93,0,88,45,23,71,99.5,80.5
 93,2,108,40,23,71,119.5,75.5
 94,0,89,47,21,67,99.5,80.5
 94,2,108,39,23,71,119.5,74.5
 94,3,128,48,18,62,137,79
