 0,0,145,-33,88,176,189,55
 2,0,146,-34,90,180,191,56
 3,0,145,-33,88,176,189,55
 7,0,144,-33,89,177,188.5,55.5
 10,0,144,-33,89,177,188.5,55.5
 13,0,145,-33,88,176,189,55
 15,0,146,-34,90,180,191,56
 17,0,145,-33,88,176,189,55
 20,0,146,-32,86,172,189,54
 21,0,145,-33,88,176,189,55
 22,0,146,-34,90,180,191,56
 23,0,147,-30,80,160,187,50
 24,0,147,-30,80,160,187,50
 25,0,146,-34,90,180,191,56
 27,0,146,-34,90,180,191,56
 28,0,146,-32,86,172,189,54
 29,0,146,-32,86,172,189,54
 30,0,144,-33,89,177,188.5,55.5
 31,0,145,-33,88,176,189,55
 32,0,145,-33,88,176,189,55
 33,0,145,-33,88,176,189,55
 34,0,146,-32,86,172,189,54
 36,0,145,-33,88,176,189,55
 37,0,146,-32,86,172,189,54
 38,0,145,-33,88,176,189,55
 38,1,79,22,65,130,111.5,87
 39,0,144,-32,86,172,187,54
 39,1,79,19,66,132,112,85
 40,1,79,24,65,130,111.5,89
 41,0,146,-34,90,180,191,56
 41,1,78,20,67,134,111.5,87
 42,0,145,-33,88,176,189,55
 42,1,79,19,66,133,112,85.5
 43,0,146,-34,90,180,191,56
 43,1,79,19,66,133,112,85.5
 44,0,145,-33,88,176,189,55
 44,1,79,11,68,136,113,79
 45,0,145,-33,88,176,189,55
 45,1,80,10,68,136,114,78
 46,0,145,-33,88,176,189,55
 46,1,81,19,69,137,115.5,87.5
 47,1,82,13,68,136,116,81
 48,1,81,15,71,142,116.5,86
 49,1,81,15,71,142,116.5,86
 50,1,82,17,69,138,116.5,86
 51,0,144,-33,89,177,188.5,55.5
 51,1,82,16,71,141,117.5,86.5
 52,1,83,19,69,138,117.5,88
 53,1,86,19,67,133,119.5,85.5
 54,0,144,-33,89,177,188.5,55.5
 54,1,85,16,68,136,119,84
 55,1,85,13,69,137,119.5,81.5
 56,0,145,-33,88,176,189,55
 57,0,146,-34,90,180,191,56
 57,1,87,4,70,141,122,74.5
 58,1,86,2,74,148,123,76
 59,1,86,2,74,148,123,76
 60,1,88,10,72,144,124,82
 61,0,146,-32,86,172,189,54
 61,1,88,6,72,144,124,78
 62,1,88,3,74,147,125,76.5
 63,0,144,-33,89,177,188.5,55.5
 63,1,87,2,75,150,124.5,77
 64,0,144,-33,89,177,188.5,55.5
 64,1,87,2,75,150,124.5,77
 65,1,88,-1,75,150,125.5,74
 66,0,146,-32,86,172,189,54
 66,1,90,11,71,142,125.5,82
 67,1,90,8,72,143,126,79.5
 68,1,90,2,74,148,127,76
 69,1,90,2,74,148,127,76
 70,0,146,-34,90,180,191,56
 70,1,89,-3,77,154,127.5,74
 71,0,147,-33,87,173,190.5,53.5
 71,1,90,2,73,147,126.5,75.5
 72,0,145,-33,88,176,189,55
 73,0,144,-33,89,177,188.5,55.5
 74,1,87,-19,85,170,129.5,66
 75,0,145,-33,88,176,189,55
 75,1,91,-10,78,156,130,68
 76,0,145,-33,88,176,189,55
 76,1,88,-14,83,166,129.5,69
 77,1,89,0,74,149,126,74.5
 78,0,145,-33,88,176,189,55
 79,0,145,-33,88,176,189,55
 80,0,147,-33,87,173,190.5,53.5
 81,0,146,-34,90,180,191,56
 82,1,89,-19,84,167,131,64.5
 83,0,146,-34,90,180,191,56
 83,1,87,-19,85,170,129.5,66
 86,0,146,-34,90,180,191,56
 86,1,89,-19,84,167,131,64.5
 87,0,146,-34,90,180,191,56
 88,0,145,-33,88,176,189,55
 89,0,145,-33,88,176,189,55
 90,0,146,-34,90,180,191,56
 91,0,145,-33,88,176,189,55
 91,1,84,-27,92,183,130,64.5
 92,0,146,-34,90,180,191,56
 94,0,146,-34,90,180,191,56
 95,0,146,-34,90,180,191,56
 96,0,146,-34,90,180,191,56
 97,0,144,-33,89,177,188.5,55.5
 98,1,82,-32,95,190,129.5,63
 99,1,82,-32,95,190,129.5,63
 100,2,40,57,72,143,76,128.5
 101,0,146,-34,90,180,191,56
 101,2,42,59,70,139,77,128.5
 102,0,146,-34,90,180,191,56
 102,2,44,58,71,142,79.5,129
 103,0,146,-34,90,180,191,56
 104,0,146,-34,90,180,191,56
 108,0,145,-33,88,176,189,55
 109,0,145,-33,88,176,189,55
 110,2,58,48,74,148,95,122
 111,0,145,-33,88,176,189,55
 111,3,37,-10,111,223,92.5,101.5
 112,0,146,-34,90,180,191,56
 112,2,63,59,69,138,97.5,128
 113,0,145,-33,88,176,189,55
 113,2,64,60,69,138,98.5,129
 114,0,145,-33,88,176,189,55
 114,2,64,60,69,138,98.5,129
 115,0,144,-33,89,177,188.5,55.5
 115,3,52,-4,108,216,106,104
 116,0,145,-33,88,176,189,55
 116,2,63,31,86,173,106,117.5
 117,0,146,-34,90,180,191,56
 117,2,69,38,83,166,110.5,121
 118,0,146,-34,90,180,191,56
 118,2,73,42,81,161,113.5,122.5
 119,0,146,-34,90,180,191,56
 119,2,73,42,81,161,113.5,122.5
 120,2,77,45,77,154,115.5,122
 121,2,79,45,77,153,117.5,121.5
 122,0,145,-33,88,176,189,55
 122,2,80,42,77,154,118.5,119
 123,0,146,-34,90,180,191,56
 123,2,81,41,78,155,120,118.5
 124,0,146,-34,90,180,191,56
 124,2,81,41,78,155,120,118.5
 125,0,145,-33,88,176,189,55
 125,2,81,34,82,164,122,116
 126,0,146,-34,90,180,191,56
 126,2,84,39,78,156,123,117
 127,2,83,31,84,167,125,114.5
 128,0,146,-34,90,180,191,56
 128,2,82,27,87,173,125.5,113.5
 129,0,144,-33,89,177,188.5,55.5
 129,2,83,28,87,173,126.5,114.5
 130,2,84,30,86,171,127,115.5
 131,0,146,-34,90,180,191,56
 131,2,85,30,86,172,128,116
 132,2,90,36,83,167,131.5,119.5
 133,2,90,34,86,171,133,119.5
 134,2,90,34,86,171,133,119.5
 135,2,96,43,77,153,134.5,119.5
 136,0,146,-32,86,172,189,54
 136,2,101,53,71,141,136.5,123.5
 137,2,95,36,82,163,136,117.5
 138,2,100,43,74,148,137,117
 139,2,100,43,74,148,137,117
 140,2,101,45,77,153,139.5,121.5
 141,0,146,-32,86,172,189,54
 141,2,100,39,80,159,140,118.5
 142,2,98,32,85,170,140.5,117
 143,2,97,28,87,174,140.5,115
 144,2,97,28,87,174,140.5,115
 145,2,99,29,87,174,142.5,116
 146,2,103,37,83,166,144.5,120
 147,2,106,39,79,159,145.5,118.5
 148,2,105,37,84,168,147,121
 149,0,146,-32,86,172,189,54
 149,2,107,40,81,162,147.5,121
 150,2,109,39,82,164,150,121
 151,2,111,41,80,160,151,121
 152,2,112,40,78,157,151,118.5
 153,2,114,42,76,152,152,118
 154,2,114,42,76,152,152,118
